stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,84,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,9,58,0,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,22.27,1.41,0,6.48,1.97,7.61,0,0.28,0,0.28,0,0.28,0,0.56,0,1.97,12.4,1.13,15.78,0,1.41,1.13,0.28,940.53,48.76,1.97,3.95,0,16.91,0,0.28,9.3,0.56,0.28,6.48,0,0,0
21Day,23.68,0.37,0.74,12.21,3.33,7.4,0,0.74,0,0.74,0,8.51,0.74,2.96,2.22,1.11,4.44,2.22,20.72,0,0,2.22,0,253.81,21.09,2.22,1.48,0,9.25,8.51,2.59,4.07,2.59,4.07,11.84,0,0,0.37
3Month,0.52,0.52,0.21,6.97,0.62,0,0.1,0.1,2.39,0.52,0.42,61.06,1.46,0.21,1.66,0.62,0.62,0.73,4.99,0.42,0.1,1.14,0.1,11.13,0.94,8.53,1.87,0,0.1,0.73,34.33,0.83,0,0,4.37,0.42,2.39,3.02
22Month,0,0.96,0,3.28,0.14,0,0.14,0,0.41,0.82,1.64,20.91,0.41,0.82,0.96,0.14,0.41,1.37,3.28,0,0.55,0.27,0,12.98,0.55,8.75,1.37,0.68,0.14,0.41,16.4,4.78,0.14,0,2.46,0.14,0,0.41
