stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0.56,0.28,0,0,0,0,0,0,0,0.28,0,0,0.56,0,0,0,0,0,0,0.85,0.56,0.28,0,0,0,0,0.56,0,0.28,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.74,0,0.74,0,0,0.37,0,0,0,0,0,0,0,0.37,1.85,0,0,0,0,0,0
3Month,0.1,0.1,0.1,3.22,0.31,0,0,0.1,0.42,1.35,0,5.72,1.04,0.1,1.14,0.94,0.83,0.94,1.87,0.62,0,0.31,0.31,0,0.1,1.04,0,0,0.21,0.31,23.92,0.1,0,0,0.21,1.56,1.04
22Month,0,1.91,0.82,3.01,0.14,0,0.27,0.14,0.41,3.14,0.82,31.16,1.64,0.82,3.55,0,0.41,1.91,3.83,0,1.78,0.14,0.14,0.14,0.27,1.64,0.14,30.06,0,0.27,10.52,0.14,0.14,0.14,0.14,0,0.55
