stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,1,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,17,42,1,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,4.51,0.56,0,9.3,1.97,4.23,0,0.28,0,0,0,0,0,0,0,0,0,13.25,10.43,0.85,8.74,0,4.79,0,0.56,670.8,34.95,2.54,2.25,0,9.3,0.28,0.28,5.36,1.97,3.66,2.82,0,0,0
21Day,3.7,0,0.37,42.55,0.74,9.25,0,1.11,0,0.37,0.37,0,0,2.59,0.37,2.22,3.7,0.74,3.7,2.59,15.17,0,0,1.48,0,257.14,19.98,1.85,4.07,0,10.36,8.88,0.74,2.22,7.03,21.09,31.08,0,0,2.59
3Month,0,0.52,0.1,11.96,0.1,0,0.1,0,0.1,3.12,0.52,0,0,9.88,1.04,0.21,1.35,1.14,1.25,1.46,3.85,1.56,0,0.1,3.02,10.4,0.62,7.59,3.33,0,0.42,0.52,23.4,0.31,0.1,0,1.04,0.21,21.53,0.31
22Month,0,0.82,0.55,7.79,0.14,0,0,0,0,1.64,1.64,4.78,0,20.36,0.41,0.14,1.64,0.14,0.82,1.5,7.11,0,0.68,0,0.14,9.57,0.68,12.57,7.24,0.41,0,0,9.43,2.73,0.41,0,0.14,0.14,0.41,0.41
