stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16,16,0,51,2,1,0,1,0,0,1,0,1,1,0,0,0,4,4,9,165,0,1,0,0,37,1428,0,0,24,0,0,0,0,0,8,0,0,0
72hpf,15.22,10.15,0,25.65,10.15,6.48,0,0.28,0,0,0.56,0,0,0,0,0.28,0,7.33,20.29,1.41,182.36,0,0.56,3.1,0.56,197.01,249.15,0.28,0.56,128.24,0.85,0,55.81,1.13,0.56,7.05,0,0,0
21Day,39.59,1.48,0.37,27.01,3.33,8.14,0,1.85,0,0,0.37,0,0,1.48,0,2.96,2.96,0.74,12.58,1.48,219.77,0.37,0,18.5,0,73.26,91.39,0,2.96,69.93,9.62,0.37,20.72,0.74,3.33,2.59,1.11,0,1.85
3Month,1.04,4.06,0.31,15.39,0.62,0,0,0.31,0.73,0.73,2.7,0.21,0,4.26,1.46,0.31,1.87,0.31,8.84,1.04,73.85,15.91,0,2.39,0.52,0.73,1.46,0.83,1.25,2.29,0.21,3.02,0.73,0,0,0.94,11.03,2.18,0.31
22Month,0.27,6.56,0.14,9.7,0.68,0,0.41,0.14,0.14,0.14,2.73,5.6,0,18.99,0.82,0.41,1.5,0.41,1.78,1.09,84.72,2.05,0.82,1.64,0,0,1.78,0.68,0,2.05,0.14,1.5,1.64,0.14,0,0.82,1.37,0,0.68
