stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,25,9,0,56,0,2,0,0,0,0,0,0,3,0,0,1,0,4,19,30,62,0,0,0,2,35,358,0,0,0,14,0,0,0,0,0,0,1,0,0,0
72hpf,22.27,5.92,0,29.03,5.64,4.51,0,0,0,0,0.85,0,0,0.28,0,0.56,0,11.56,65.67,7.05,59.47,0,2.54,1.41,0.56,191.37,91.04,0.56,2.54,0,62.57,0.85,0,0,14.37,1.13,0.85,5.64,0,0,0
21Day,18.87,2.22,0.74,66.23,0.74,9.99,0,2.96,0,0,0.74,0,0,2.22,0.74,4.81,2.96,1.85,32.93,4.81,44.77,0,0,4.44,0,41.07,19.24,1.48,1.48,0,19.61,5.55,0,0,3.7,0.74,1.48,0.74,0,0,1.85
3Month,0.1,2.5,0.94,31.93,0.62,0,0.31,0,0.1,3.85,8.43,0.31,0,44.31,16.85,0.73,13.73,0.94,14.87,6.66,10.19,2.08,0.21,7.7,0.52,0.62,0.1,0.94,0.42,0,0.73,1.66,0,4.16,0.1,0,0,0,2.29,0.52,1.98
22Month,0,7.65,1.09,30.88,0.14,0,0.82,0.82,0,6.56,47.14,15.3,0,91.69,15.58,6.15,18.17,2.46,9.57,39.49,15.03,0.82,2.32,5.6,0.27,1.91,0.55,3.14,1.5,1.23,0.82,1.09,0.14,0.41,1.5,0.55,0,0.27,1.64,0,8.61
