stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0.56,0.28,0,0,0,0,0,0,0,0,0,0.56,0.28,0,0.56,0,0,0,0,0.85,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,1.11,0,0,4.44,0,0,0.74,0,0,0,1.48,0,0,0,0,0.37,0.37,0.74,0,0,0,0,0.37,1.48,0,0,0,0.37,0.74,0,0,0,0.37,0,0,0,0
3Month,0.21,0,1.46,6.45,0,0.31,0,0.31,2.29,0,292.81,4.16,0.1,4.26,0.42,2.6,1.35,3.43,0.73,0.1,0.73,0.83,0.42,0.21,0.21,0.52,0,0.21,3.85,3.74,0.21,0,0,0.1,0.62,1.14,1.77
22Month,0,0.27,0.14,1.64,0,0.55,0,0.55,2.32,0.96,172.45,1.23,0.82,1.5,0.41,0.14,1.09,1.37,0.14,1.91,0,0.14,0.14,0,0,0.27,0.14,0,0.41,0.96,0,0.27,0,0.14,0,0,0.41
