stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.85,0,0,0,0,0,0,0.56,0.56,0,0,0,0.28,0,0,0.56,0,0,0,0,0,0
21Day,25.9,1.11,2.59,55.87,2.96,37.74,0,4.81,0.37,0.74,0,6.66,1.85,17.02,11.1,1.48,36.26,10.36,54.02,0,0,7.4,0.37,74.74,28.86,1.48,4.81,24.42,801.76,0,0.37,5.55,1.85,12.95,2.59,0,0,5.92
3Month,0.1,1.98,1.46,20.39,0.21,0,0.62,0,9.15,3.43,0,141.67,6.87,0.21,11.34,2.91,3.95,3.43,5.62,1.35,0.42,2.6,1.35,0.73,0.21,0.62,0.31,0.21,253.7,2.6,5.3,0,0,0,0.1,2.18,4.26,4.68
22Month,0.27,1.23,0.27,5.88,0,0,0.96,0.14,1.23,2.46,3.01,235.99,0.68,0.27,2.32,0.55,0.41,1.78,2.32,0,2.87,0.82,0,0.14,0,0.14,0.14,0.14,43.86,0,1.09,0.27,0.14,0.14,0.14,0,0,1.23
