stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,36,25,0,500,5,2,0,3,0,0,12,0,68,0,0,5,1,21,18,473,196,0,0,0,9,79,1704,1,0,0,29,0,0,0,0,0,0,6,0,0,0
72hpf,47.07,8.17,0.28,179.82,8.17,14.94,0,1.97,0,0,13.53,0,0,0.85,0,6.48,2.25,40.59,286.64,16.63,94.7,0,3.66,3.38,5.07,791.43,764.37,4.23,5.36,0,84.55,2.54,0,0.28,54.68,11.84,11.27,10.71,0,0,0.28
21Day,119.51,17.39,25.16,1375.61,16.65,115.44,0,49.21,0,6.29,49.58,0.74,0,49.58,16.65,135.05,175.74,25.16,582.36,128.39,433.62,0.37,1.48,34.78,8.88,526.49,362.22,18.13,34.78,0,200.16,135.05,0,2.96,187.21,37.37,103.6,21.83,0,0,65.49
3Month,5.1,34.53,43.9,963.82,4.89,0,9.26,6.24,2.81,166.53,344.09,0.42,0,414.4,199.09,26.32,365.41,65.63,552.23,158.94,156.96,56.48,1.35,29.75,68.65,33.08,6.66,44.52,54.09,0,5.62,28.92,0.52,178.7,23.4,0.94,0,3.85,44.52,62.51,114.42
22Month,4.78,54.93,23.09,350.64,2.87,0,8.47,4.1,0.55,69.14,949.85,27.6,0,605.63,85.13,44,264.28,15.17,125.44,175.32,153.05,11.48,17.49,11.75,4.78,27.33,4.78,28.83,78.03,25.55,2.46,5.06,0,22.82,47.14,13.8,0.14,3.42,7.79,0.41,39.22
