stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,76,4,0,125,9,0,0,0,0,0,0,0,7,0,0,0,0,12,7,12,120,0,0,0,2,43,1247,0,0,10,0,0,0,0,0,3,0,0,0
72hpf,22.55,9.86,0,180.38,108.23,12.12,0,0,0,0,0.28,0,0,0,0,2.25,0,12.97,49.32,3.38,110.77,0,2.82,5.07,0.56,562.01,526.49,1.13,0.28,76.66,0.56,0.28,22.83,5.64,2.54,17.19,0,0,0.28
21Day,8.88,0.37,0.37,282.3,29.97,8.14,0,2.96,0,0.37,1.11,0,0,1.11,0.37,11.84,2.59,4.44,40.7,5.18,124.32,0.37,0,12.21,0.37,96.57,121.73,0.74,0.37,34.04,11.1,2.22,7.77,1.48,4.44,2.96,1.85,0,13.32
3Month,0.21,1.66,0.83,148.22,6.24,0,0.73,0.1,0.1,1.35,4.16,0.31,0,10.19,3.22,0.1,6.24,12.48,59.91,2.6,25.07,27.77,0,2.6,2.5,3.12,1.66,1.14,0.31,18.2,1.66,113.17,2.18,0.1,0,0.52,17.06,15.08,4.47
22Month,0.55,2.46,0.96,107.54,3.83,0,1.09,0.14,0,1.78,1.78,23.5,0,20.91,2.46,4.78,2.73,3.55,14.35,21.86,15.99,3.42,0.96,3.14,0.41,3.42,1.5,3.28,0.96,5.88,0.41,17.35,6.56,0.68,0,0.96,9.7,0.14,47.55
