stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0.28,0.28,0,0.28,0,0,0.56,0,0,0,0,0,0,0.28,0.28,0,0,0,0,0,1.41,1.13,0,0,0,0.56,0,0,0.28,0,0,0,0,0
21Day,1.11,0,0,4.07,0,2.22,0,0.37,0,0,0,0,0.37,0,1.85,0,0,1.11,0,8.51,0,0,1.48,0,5.92,2.59,0,0.74,0,3.33,0.37,0,0.74,0,0.74,0,0,1.85
3Month,0.1,3.64,0.52,11.03,0.21,0,0.1,1.04,0,1.14,7.18,0.31,7.07,5.41,0.73,6.35,0.73,2.81,6.97,9.15,2.29,0,1.56,1.04,0.42,0.21,1.35,1.14,0,0.31,0.42,3.74,0.1,0,0,2.39,0.52,5.2
22Month,0.14,10.66,0.14,9.43,0.14,0,1.37,0.82,0.14,0.82,26.37,0.96,35.8,9.98,4.51,8.2,0.27,1.23,21.04,20.91,0.82,1.37,3.42,0,1.64,0.27,2.05,4.78,0.14,0.68,0,5.47,1.37,0.14,0.14,1.78,0,4.92
