stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.97,46.5,0,24.24,0.85,1.69,0,0,0,0,0,0,0,0.28,0,1.13,4.51,1.13,9.02,0,0,1.13,0,19.45,104.85,0,0.28,0,4.51,0,0,6.76,0,0,0.56,0,0,0
21Day,1.85,19.98,0,16.28,0.37,2.22,0,0.74,0,0,0,0.74,0,3.33,0,4.07,2.96,1.48,12.95,0,0,14.8,0,4.81,44.03,0,0.37,0,1.48,1.85,0.74,3.33,0.74,0.37,0,0,0,0.74
3Month,0,37.86,0,6.14,0.1,0,0.1,0.1,0.21,0.52,0,2.7,1.56,1.04,1.04,0.31,1.35,1.35,0.94,0.31,0.21,0.1,0.42,0.21,0.62,0.62,0.21,0,0.1,0.21,3.64,0.21,0,0,0,1.66,0.73,0.52
22Month,0,34.44,0.55,12.98,0,0,0.27,0.68,0.55,1.78,78.57,6.97,0.41,4.37,0.82,0,0.41,3.01,0.96,0,0.41,0.41,0,0,0.82,0.55,0.55,0.14,0.14,0,0.96,0,0.27,0,0,0.82,0,0.41
