stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,2,0,52,1,0,0,2,0,0,0,1,0,0,1,1,1,3,198,11,0,0,0,0,34,159,1,0,0,1,0,0,0,0,0,0,6,0,0,0
72hpf,9.3,2.82,0,14.37,2.25,6.48,0,0,0,3.1,0,0,0,0,1.13,0,4.23,24.8,10.15,13.25,0,1.13,0.85,0.85,1259.3,117.53,2.54,5.36,0,18.6,0.28,0,0.28,22.55,7.33,5.07,3.1,0,0,0
21Day,2.22,0.37,0.74,19.61,2.96,8.14,0,2.22,0,15.17,0,0,4.44,2.96,20.35,1.11,2.96,5.18,39.22,10.36,0,0,3.33,0.74,320.04,45.88,1.11,3.33,0,6.29,11.1,0,1.85,6.29,5.55,14.06,1.11,0,0,19.98
3Month,0.42,1.04,0,15.19,0.31,0,0.62,0.52,1.25,58.46,0.1,0,6.66,66.78,3.43,1.87,1.25,2.7,49.82,2.91,0.42,0,2.91,0.52,4.47,1.25,4.58,2.6,0,0.1,1.46,0.21,6.03,0.73,0.1,0,0.1,1.35,4.26,24.44
22Month,0.14,1.09,0.55,9.29,0.14,0,1.37,0.27,0.82,81.99,3.96,0,14.07,49.6,6.42,2.19,0.41,0.55,43.86,3.01,0,0.41,2.46,0,2.73,0.55,2.32,6.29,0.14,0.14,0.27,0,4.51,3.42,1.5,0,0.27,0.14,0,11.75
