stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,0,0,16,0,0,0,0,0,0,0,7,0,0,1,0,15,424,2,2,0,0,0,2,5,39,1,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,6.2,1.41,0,49.89,1.13,5.92,0,0,0,0,0,0,0,0,0.28,0,7.33,954.62,1.69,11.84,0,0.28,0.85,0,56.37,28.18,0.28,0.56,0,11.27,0,0,3.66,0,0.28,1.13,0,0,0
21Day,3.7,1.11,0.74,253.81,0.37,9.25,0,1.85,1.11,0.37,0,0,2.59,0,3.33,2.59,5.18,577.92,4.44,10.36,0,0,2.22,0,15.54,5.55,2.59,1.11,0,5.92,9.25,0,1.48,2.22,7.77,1.11,0.74,0,1.11
3Month,0.1,0,0.1,154.36,0,0,0.42,0.21,10.92,2.08,0,0,4.89,2.39,0.21,2.91,2.5,2.18,3.43,2.29,0.42,0,6.66,0.42,0.31,0.1,1.25,0.52,0,0,0.83,1.77,0.1,0,0,0,0.31,10.71,0.94
22Month,0,0.27,0.82,49.88,0,0,0.41,0,14.89,3.42,1.23,0,9.7,0.82,0.14,1.09,1.23,1.23,0.96,0.55,0,0.41,1.64,0,0.14,0,2.32,0.27,8.34,0,0,1.64,0,0.27,0,0,0,0,0
