stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0
72hpf,1.97,0.28,0,3.38,9.86,2.54,0,0,0,0,0,0,0,0,0,0,0.28,27.34,0,34.1,0,0,0.28,0,21.7,8.46,0,0.28,40.02,0,0,0.56,0,0,1.97,0,0,0
21Day,1.48,0.37,0,2.22,12.58,0.74,0,0.37,0,0,0,0,0.37,0,0.74,0.74,0.37,9.25,0.74,68.08,0.37,0.37,9.62,0,31.08,1.85,0,0.37,14.8,2.96,0,1.11,0.37,1.85,0.37,0.37,0,0
3Month,0,0.52,0.1,11.75,3.12,0,0,0.21,0.62,0.21,2.29,0,3.95,1.14,0.42,1.87,0.73,17.06,1.66,64.8,9.05,0.1,1.46,0.62,0.94,0.1,0.1,0.1,2.18,0.83,5.3,0.1,0,0,0.31,1.25,0.73,0.83
22Month,0,0.41,0,3.28,0.55,0,0.27,0,0.14,0,0.82,0.68,3.96,0.14,0.68,0.96,0.14,4.65,1.09,38.81,1.64,0.27,1.37,0,1.23,0.14,0.14,0.27,1.78,0,0.55,0.14,1.23,0.14,0.41,0,0,0.27
