stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17,5,0,0,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,3.1,0,3.95,0.56,5.36,0,0.28,0,0,0,0,0,0,0,0,2.54,13.25,1.97,5.07,0,0.28,0,0,30.16,12.97,0,0.28,0,4.51,0,0,1.13,0.56,0.56,0,0,0
21Day,4.44,0.74,0,19.61,0.37,7.77,0,1.48,0,0,0.74,0,1.48,1.48,2.96,3.7,1.48,7.03,4.07,9.25,0,0,1.85,0,11.84,4.44,0.37,0,0,5.92,1.85,0,0.37,1.11,0.37,0,0,4.81
3Month,0.21,3.02,0.62,19.66,0.1,0,0.42,0.52,0.21,4.16,11.55,0,36.93,8.11,0.73,9.36,2.08,6.87,8.43,4.37,0.73,0,1.25,1.35,0.31,0,0.62,0.31,0,0,1.04,3.95,0.21,0,0.1,2.18,6.03,8.74
22Month,0.14,5.19,1.09,5.47,0,0,0.55,0.27,0,1.78,14.21,4.78,42.77,4.24,0.96,15.85,0.68,1.64,7.65,4.92,0,0.96,1.37,0,0.41,0.27,0.96,0.68,0.27,0.68,0.14,0.41,0.82,0.27,0.14,0.27,0,3.83
