stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,10,1,0,44,1,1,0,0,0,1,0,0,0,1,0,20,26,156,7,0,0,0,4,39,76,2,0,0,2,0,0,0,0,0,0,3,0,0,0
72hpf,5.92,3.1,0,55.52,5.07,58.34,0,0.85,0.28,1.13,0,0.28,0,0.28,0,24.52,172.21,16.35,24.24,0,3.95,0.28,4.79,58.06,46.22,1.41,0,0,34.1,0.56,0,0,8.74,0.56,0,3.1,0,0,0
21Day,16.28,7.03,7.4,474.32,5.92,370.73,0,55.5,2.96,18.5,0,3.33,13.69,43.66,5.18,34.04,341.87,147.62,90.65,0,0.37,7.4,1.48,86.58,71.78,4.81,6.29,0,51.43,21.46,0,0,11.1,2.59,9.99,2.96,1.85,0,17.76
3Month,0.21,4.89,6.76,299.78,0.52,0,1.35,1.77,26.32,97.98,0.21,25.17,77.6,2.7,84.57,23.4,182.03,117.12,9.36,2.08,0.31,7.7,31.73,3.33,0.21,8.11,1.04,0,0.73,5.41,0.1,7.18,0.73,0.1,0,0,4.58,5.2,18.2
22Month,0.82,4.1,8.88,61.08,0.14,0,2.32,1.23,13.94,118.75,7.52,94.97,88.69,4.24,147.03,4.78,41.13,115.33,6.15,0,2.87,2.46,2.19,1.09,0.55,4.51,0.82,1.09,0.41,0.82,0,0.96,0.96,0.68,0,0,0.41,0,7.79
