stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0.28,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0
21Day,31.45,5.92,11.84,96.2,3.33,68.45,0,12.58,0,1.48,2.22,0,489.49,2.59,28.86,22.2,8.51,59.94,24.05,113.59,0.37,4.81,13.32,0.74,145.4,52.91,2.22,5.18,0,48.1,90.65,0,1.48,12.21,6.66,19.98,2.22,0,0,17.76
3Month,9.05,51.9,110.26,526.01,3.74,0,43.48,6.76,3.22,87.48,175.89,3.02,7000.34,223.84,18.31,495.33,92.47,177.97,126.28,233.73,49.51,37.65,89.97,44.52,21.95,5.72,32.14,35.37,0,8.63,258.59,1.35,126.9,9.15,1.56,0,3.22,62.1,72.19,156.03
22Month,5.06,28.83,24.87,73.38,0.27,0,39.76,2.46,0.41,18.86,76.25,5.6,6838.07,22.55,8.2,162.2,6.56,12.44,58.21,100.57,6.56,300.49,17.76,1.23,6.56,1.91,10.11,24.19,6.01,6.01,26.37,0,18.45,12.03,2.19,0,0.14,3.01,0.55,24.73
