stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,3,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0,0,0,0,21,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72hpf,1.97,7.89,0,0.85,0.85,0,0,0.28,0,0,0,0,0,0,0,0.28,3.1,10.15,5.07,0,1.41,0.28,0.85,66.52,14.37,0.56,28.47,0,14.09,0,0,0.28,6.76,0.28,0,0.85,0,0,0
21Day,1.11,14.8,0,3.33,0.37,1.85,0,2.22,0,0,0,1.11,2.22,1.48,0.74,0.37,1.11,18.5,4.44,0,0,4.44,0.37,34.41,4.44,0,28.12,0,4.44,1.85,0,0.37,6.29,0,0.37,1.48,0,0,1.11
3Month,0.31,17.47,0.62,6.14,0,0,0.1,1.87,0.42,3.85,0.21,4.68,60.54,0.31,1.56,0.83,1.25,46.08,6.35,0.73,0,1.04,0.42,1.77,0.31,0.83,37.24,0,0.62,0.73,0.1,2.91,0.52,0,0,0.21,1.87,0.94,1.66
22Month,0.14,49.74,0.27,2.87,0,0,0.55,2.05,0.14,1.23,4.24,12.71,10.11,0.55,0.55,0.14,0.55,19.95,8.47,0.14,0.96,0.27,0.14,3.42,0.27,3.14,17.35,0.14,0.68,0,0,4.65,0.82,0.27,0,0.27,2.05,0,0.82
