stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,7,88,0,135,1,0,0,0,0,0,0,0,0,0,0,0,19,70,23,54,0,0,0,1,3,238,0,0,0,5,0,0,0,0,0,0,1,0,0,0
72hpf,3.95,34.67,0.28,41.15,3.66,3.66,0,1.13,0,0,0.28,0,0.28,0,6.2,0,46.79,244.08,1.13,41.71,0,1.97,0.28,0.85,20.57,29.31,0,0,0,50.45,0.56,0,0,5.92,0,0,3.95,0,0,0.28
21Day,5.92,7.77,3.33,269.72,1.48,8.51,0,1.11,0,0,2.59,0,11.84,12.58,31.08,19.61,7.03,85.84,7.4,51.06,0.37,0,31.82,0,14.8,12.95,0.37,0.37,0,30.34,8.51,0,0,1.11,1.11,2.22,3.33,2.22,0,33.3
3Month,1.04,27.88,13.21,202.83,0.62,0,5.2,0.1,0.1,6.55,19.76,0.1,970.06,328.59,16.95,260.67,28.5,34.64,21.53,28.08,3.12,1.56,307.79,4.37,4.78,0.52,3.33,2.08,0,0.94,20.91,0.62,21.22,0.83,0.1,0,1.66,40.46,5.72,73.85
22Month,0.41,24.46,16.26,141.3,0,0,2.73,0.68,0,5.19,15.44,1.78,1029.93,150.59,32.52,241.6,5.33,9.43,17.49,26.51,1.09,13.94,144.44,0.41,1.64,0.41,2.05,1.91,3.01,1.09,2.6,0,10.52,0.55,0.27,0,0.41,7.52,0,34.03
