stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,8,0,17,1,0,0,0,0,0,0,3,1,0,0,0,2,0,3,30,0,0,0,0,7,320,1,0,0,5,0,0,0,0,0,0,0,0,0,0
72hpf,2.54,0,0,23.96,0.28,0.28,0,0.28,0,0,0,0,0,0,0,0,2.82,2.25,0,5.92,0,0.28,0.56,0,15.22,25.65,1.69,0,0,2.82,0,0,0,7.61,0.28,0.28,0,0,0,0
21Day,1.48,0,1.11,68.45,0.37,1.48,0,0.74,3.33,0,0,0,1.85,0,1.11,0.74,0.37,2.96,0,2.22,0,0,0.37,0,4.07,8.14,5.92,0,0,1.11,1.11,0,0,2.59,0.37,0,0.37,0,0,0.74
3Month,0.21,0.31,1.35,48.78,0,0,0.31,0,107.66,1.46,0,0,7.18,2.5,0.21,5.62,1.35,1.87,1.25,1.56,0.62,0,2.18,1.77,1.04,0.42,11.34,0.42,0,0.21,0.73,0.1,13.11,0.21,0.1,0,0,0.94,3.85,1.35
22Month,0.27,0.82,0.55,20.5,0,0,0.27,0,38.67,0.82,5.19,0,22,0.27,0.14,11.62,0.55,0.27,0.96,3.01,0.14,1.09,1.23,0.41,0.55,0.14,13.39,0.41,1.23,0,0,0,6.01,0.27,0.14,0,0.14,0.14,0,0.55
