stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,7,0,6,1,0,0,0,0,0,0,1,0,0,0,0,5,2,1,12,0,0,1,0,17,160,1,0,0,2,0,0,0,0,0,0,0,0,0
72hpf,7.61,5.07,0,5.36,1.41,2.82,0,0,0,0.28,0,0,0,0,0.56,0,7.89,12.68,0.28,24.24,0,0.85,2.54,0.28,383.31,93.86,1.69,4.51,0,28.18,0.28,0,21.14,1.97,1.97,11.27,0,0,0
21Day,7.4,1.48,1.85,8.51,2.22,8.51,0,0,0,0.74,0,0,0.74,0.37,1.11,0,20.35,5.55,2.59,30.34,0,0,3.33,0,119.51,27.75,1.85,9.99,0,13.32,1.48,2.22,5.55,1.48,1.85,0.37,0,0,0.37
3Month,0.1,3.64,0.1,12.38,0.31,0,0.1,0.42,1.87,1.14,0.31,0,24.76,5.41,0.1,2.29,12.17,3.12,4.06,10.92,1.87,0.1,1.46,0.94,3.22,0.52,3.43,12.17,0,0.31,1.04,57.73,1.14,0,0,0.52,2.7,25.69,1.66
22Month,0,5.19,2.19,8.61,0,0,0.14,0,3.01,1.78,3.14,0,36.21,0.41,0.41,4.1,3.83,1.64,4.1,8.06,0.27,0.55,0.68,0,4.1,0.41,4.78,14.62,0.27,0.41,0,15.44,3.42,0.68,0,0,0.68,0.27,0.27
