stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,5,78,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,2.82,0.28,0,1.41,0.85,1.13,0,0,0,0,0,0,0.28,0,0.28,2.82,0.28,5.07,0,0.28,0,0,224.91,32.98,0.56,1.69,2.54,0,0,1.97,0.28,0,0,0,0,0
21Day,2.22,0,0,1.48,0.37,1.11,0,0.74,0,0,0.37,0,1.48,0.37,0,2.22,0,15.54,0.37,0,1.11,0,89.54,12.58,0.37,2.59,3.33,2.22,0,2.22,0.37,4.81,0,0,0,0.37
3Month,0,0.21,0,0.73,0,0,0.1,0,0,0.31,1.14,0.31,0,0.31,0,0.1,0.1,2.81,0.42,0,0.1,0.1,0.83,0,0.83,2.29,0,0,0.42,0.31,0,0,0.1,0.1,0.31,0.21
22Month,0,0.27,0.14,0.27,0,0,0.14,0,0.68,0.41,5.33,0,0,0.27,0.14,0,0.14,2.46,0,0,0,0,0.14,0,0.55,4.51,0,0.14,0,0.41,0,0,0,0,0,0.41
