stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,10,0,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,0.56,0.85,0,0.28,0.28,1.69,0,0,0,0,0,0,0,0,0,1.13,3.1,0,2.25,0,0.56,0,0,12.97,6.2,0.28,0,0,1.69,0,0,1.13,0,0.28,0.28,0,0,0
21Day,1.85,0.74,0.37,6.66,0,8.51,0,2.59,0,0,0,0.37,0.37,1.48,0.74,1.48,1.85,2.59,5.55,0,0,1.48,0,6.29,6.29,0.74,0.37,0,0.74,0.74,0.37,2.59,0.74,0.74,0.74,0,0,0.74
3Month,0.1,0.62,0.73,11.03,0.21,0,0.21,0.21,1.46,2.91,0,24.34,1.98,0.73,7.39,1.04,3.85,3.33,6.24,0.83,0,2.08,1.25,0.52,0.1,0.62,0.52,0,0.52,1.04,8.95,0.42,0,0,0,1.46,33.49,1.35
22Month,0,1.37,0.14,1.23,0,0,0.41,0,0.41,1.78,0.82,31.16,0.41,0.55,5.47,0,0.68,1.78,2.46,0.14,0.55,0.14,0,0.27,0.27,0.27,0.41,0.27,0,0,1.64,0.41,0,0,0,0.14,0,0
