stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,34,10,0,23,3,0,0,0,0,1,0,1,0,0,0,0,3,14,14,61,0,0,0,0,50,516,0,0,0,4,1,0,0,0,0,2,0,0,0
72hpf,19.17,10.43,0,39.46,12.12,13.81,0,1.13,0,0.56,0,0,0,0,3.38,0,8.74,60.88,9.58,82.86,0,1.13,1.13,0.56,590.19,464.2,1.13,19.45,0,107.95,0.56,0.28,56.65,2.25,0.85,5.07,0,0,0
21Day,19.98,3.33,0.74,133.2,9.25,20.72,0,4.81,0.37,3.7,0,0,4.07,3.33,31.45,2.96,5.92,111,15.17,108.41,0,0,14.8,1.11,139.12,114.7,3.33,14.8,0,40.7,17.76,0.37,9.62,1.11,5.18,4.44,0,0,25.16
3Month,0.42,6.66,1.14,85.81,1.77,0,0.62,1.14,5.82,16.64,0,0,62.51,33.08,2.29,14.56,10.19,22.16,22.05,34.33,11.65,0.21,2.39,8.11,1.66,0.83,8.53,9.99,0,5.51,2.29,22.78,1.35,0,0,0.42,4.47,169.55,32.97
22Month,0.27,9.29,3.55,29.52,0.68,0,0.41,0.41,4.78,19.81,25.96,0,138.56,17.63,4.24,35.26,3.28,10.52,31.02,34.16,1.5,2.19,1.64,0.55,1.78,0.55,8.61,14.89,0.82,2.46,0.27,3.69,1.91,0.55,0,0.27,0.96,0.41,17.76
