stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.82,1.41,0,2.25,0.56,3.66,0,0.28,0,0,0,0,0,0.28,0,1.69,4.51,1.41,7.61,0,0.56,0.85,0,158.4,19.73,0.85,0,6.48,0,0,3.38,58.62,65.39,0.85,0,0,0
21Day,19.24,3.7,2.22,69.93,2.59,39.59,0,11.47,0.74,3.7,0,12.58,1.11,15.54,9.62,2.59,31.45,11.84,75.11,0,0,10.73,0.37,105.82,31.08,1.48,4.44,25.53,20.72,0.74,7.4,108.04,432.14,2.96,0.37,0,12.21
3Month,0,0.1,0.1,0.31,0.21,0,0,0,0,0.21,0,4.26,0.1,0,0.21,0.1,0.42,0.83,0,0.1,0,0.1,0,0.94,0,2.39,0,0,0.1,4.58,0.1,1.35,0.52,0.1,0.21,0.31,0.31
22Month,0,0.14,0,0.55,0,0,0.14,0,0.14,0.55,0.27,11.07,0.14,0.14,0.14,0,0.14,0.41,0.41,0,0.27,0,0,0.55,0,3.28,0,0,0,3.28,1.09,4.24,0.27,0,0,0,0.14
