stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,5,0,33,0,0,0,1,0,0,1,0,1,0,0,0,0,5,17,28,96,0,0,0,1,18,732,0,0,0,10,0,0,0,0,0,4,0,0,0
72hpf,9.86,2.54,0,18.32,3.66,3.38,0,1.97,0,0,0,0,0,0,0,1.13,0,12.12,13.81,1.97,58.34,0,3.95,0.85,0.56,79.48,260.43,1.13,0.56,0,29.31,0.56,0.28,13.81,0.28,0,2.82,0,0,0
21Day,12.58,3.33,0.37,22.94,0.37,42.18,0,32.19,0,0,1.48,0,0,1.48,1.11,14.06,1.11,1.85,4.44,5.92,59.57,0,0.37,2.22,0,14.43,86.21,0.37,0.37,0,18.87,2.96,2.22,10.73,0.37,2.96,0.74,0.37,0,2.59
3Month,0.21,0.1,0.52,10.09,0,0,0.52,1.56,0.1,0.52,3.43,0,0,5.1,0.94,1.04,2.08,0.21,2.29,5.72,2.39,0.1,0,0.52,0.52,0.62,0.73,0.31,0,0,0,1.14,167.36,0.21,0,0,0.21,1.25,54.09,3.33
22Month,0,0.14,0,1.64,0,0,0.14,0,0,0.55,3.42,0.27,0,8.06,1.23,1.91,3.28,0,0.27,4.51,1.5,0,0.55,0.14,0.14,0.41,0.14,0.41,0,0.41,0.14,0.41,12.57,0,0.14,0,0,0,0.14,0.55
