stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,3,1,9,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,5.92,1.97,0,16.35,9.58,1441.09,0,5.92,0,0,0,0,0,0.85,0.56,3.1,18.88,1.13,10.15,0,0.28,1.13,0,73,29.88,0.28,0.56,0,9.02,1.13,0,5.07,1.41,1.13,0.28,0,0,0
21Day,7.4,1.11,0,20.72,5.18,1778.9,0,91.76,0,0.37,0,8.51,1.85,4.44,3.7,2.22,17.02,11.47,17.39,0,0,4.44,1.85,28.12,8.88,0,1.48,0,8.88,41.81,3.33,1.48,1.11,15.54,0.37,0.37,0,2.96
3Month,0.21,2.18,0.31,9.78,3.12,0,50.86,6.35,8.84,2.18,0,45.14,1.98,0.42,4.16,1.56,2.91,4.68,2.7,0.31,0.52,0.94,17.99,0.73,0.1,0.73,0.52,0,0.1,1.87,86.44,0.1,0.1,0,0,1.46,19.76,2.81
22Month,0.82,5.06,1.09,6.83,0.41,0,43.45,2.19,1.64,7.93,0.55,38.81,4.65,1.91,2.32,0.68,2.6,6.97,9.43,0.27,2.46,1.5,1.37,0.68,0,0.68,1.64,0.14,0.55,0.68,18.31,0.41,0,0,0,0.96,0.14,2.6
