stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,13,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,8,5,18,0,0,0,1,79,209,1,0,0,0,0,0,0,0,1,0,0,0
72hpf,31.57,6.76,0,16.07,5.36,7.33,0,0.28,0,0,0.28,0.28,0,0,0.85,0,6.76,43.97,1.69,100.9,0,1.69,5.07,0.28,812.29,200.68,5.07,4.23,60.32,0.28,0,29.31,0.85,1.41,2.25,0,0,0
21Day,19.61,3.33,1.48,25.16,1.85,9.62,0,1.11,0,0,0,0,1.11,0,5.18,1.48,1.11,14.43,1.85,101.38,0,0,16.65,0.37,308.57,90.28,4.07,5.18,39.96,13.32,0,8.88,2.22,4.44,1.48,0,0,2.96
3Month,0.1,3.12,0.1,6.55,0.21,0,0.31,0.21,0.21,0.31,0.31,0,3.12,1.04,0,1.25,0.42,5.72,0.83,12.69,1.66,0,0.42,0.1,10.71,0.83,1.77,1.77,0.21,0.31,9.67,0.21,0,0,0.31,1.87,1.25,0.42
22Month,0,3.55,0,1.91,0,0,0.41,0,0,0.14,1.09,1.37,7.11,0.14,0.41,1.09,0,2.05,0.27,10.66,0.41,0.41,0.96,0,4.78,0.55,2.32,1.64,0.14,0,2.6,0.68,0,0,0,0.41,0,0.55
