stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0,0,0.56,0,0,0,0,0,0,0,0,0,0.28,0,0.28,0.85,1.69,1.13,0,0,0,0,6.76,1.97,0,0,0.85,0,0,0.28,0,0,0.28,0,0,0
21Day,1.11,0.74,0,5.92,0.37,4.07,0,0.74,0,0,0,0.74,0.37,10.36,0.37,0,4.07,163.9,5.55,0,0,0.74,0,5.55,1.85,0.74,0.37,2.22,2.22,0,0,1.11,1.11,0,0,0,28.12
3Month,0.52,0.52,0.21,6.03,0,0,0.21,0,1.25,1.35,0,5.62,1.66,0.42,2.18,0.52,1.56,57.42,2.29,0.1,0,0.31,0.42,0.42,0,0.42,0.21,0,0.62,3.12,0,0,0,0,0.42,6.55,57.42
22Month,0,0.55,0.55,1.37,0,0,0,0,0.82,3.55,0.68,7.65,0.55,0.68,0.55,0,0.27,31.57,1.91,0,0.14,0,0,0.14,0,0.41,0.27,0,0.27,1.23,0.14,0,0,0,0,0,24.73
