stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,37,4,0,25,0,4,0,0,0,1,0,2,1,0,0,0,2,14,25,82,0,0,0,0,25,370,0,0,0,6,0,0,0,0,0,1,0,0,0
72hpf,8.17,0.56,0,5.07,0.56,1.69,0,1.97,0,0,0,0,0,0,0.85,0.28,9.58,10.43,1.41,9.02,0,3.38,0.56,0.28,31,28.18,0,0.28,0,6.2,3.66,0.56,1.69,0.56,0,0.28,0,0,0
21Day,27.75,1.48,0.74,44.03,0.74,9.25,0,24.42,0.74,0.74,0.74,0,5.18,0,15.17,2.22,1.48,13.69,9.62,45.88,0,0,8.88,0.37,24.42,23.68,0.37,0.37,0,20.35,7.77,1.11,6.29,1.48,2.59,1.11,0.37,0,6.29
3Month,0.31,3.12,1.66,27.56,0.31,0,0.83,1.77,2.08,3.95,0,0,73.02,6.03,2.81,13.63,2.5,9.67,6.03,15.19,3.74,0,1.25,1.77,1.14,0.31,0.52,0.31,0,0.31,1.46,13.94,0.52,0,0,0.31,1.98,1.56,7.8
22Month,0.27,1.5,1.64,8.75,0,0,1.09,1.91,0.96,3.01,7.24,0,160.84,2.19,6.15,9.98,0.27,1.78,5.06,19.54,1.23,5.88,1.23,0.14,0.82,0.55,0.41,0.55,0.68,0.41,0.55,6.7,0.41,0.68,0,0,0,0,2.05
