stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,10,0,0,0,0,4,56,1,0,0,2,0,0,0,0,0,0,0,0,0
72hpf,1.13,0.85,0,1.41,0,0.28,0,0.28,0,0,0,0,0,0,0.56,0,2.54,20.57,0.28,8.46,0,0,0.28,0,9.02,5.07,0,0,0,8.46,0,0,1.41,0.28,0,0.28,0,0,0
21Day,4.07,0.37,1.85,25.9,1.11,1.48,0,4.07,0,0.74,0.37,0,1.11,0,5.92,10.73,3.33,17.39,9.25,15.91,0,0,2.22,0,6.29,7.03,0.37,1.11,0,4.44,2.59,0.74,0.74,0.37,2.22,0,0,0,4.44
3Month,0.42,6.14,7.59,100.17,0.21,0,1.25,2.08,0.42,28.19,8.22,0.21,28.92,12.69,4.78,163.2,4.78,20.18,21.22,20.18,2.39,0,5.41,2.5,1.66,0.62,5.72,0.94,0,0.52,2.7,26.52,0.21,0,0,0.21,6.55,17.06,40.57
22Month,0.82,16.4,13.66,58.49,0.41,0,3.14,2.87,0.27,19.95,17.35,17.22,161.66,13.12,12.71,185.98,2.46,8.88,30.06,47.55,1.64,6.56,9.57,0.14,3.01,0.82,7.24,2.05,0.82,1.64,1.5,18.45,1.91,0.27,0,0.14,4.65,0.14,32.66
