stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12,5,0,22,2,0,0,0,0,0,0,2,0,0,0,0,3,6,14,32,0,0,0,0,18,312,0,0,0,2,0,0,0,0,0,0,1,0,0,0
72hpf,17.19,3.95,0,15.5,2.25,3.38,0,1.69,0,0,0,0,0,0,3.66,0,12.12,25.65,3.66,40.02,0,6.2,0.85,0.28,126.83,141.77,0.56,0.28,0,38.33,1.41,0,0.56,10.43,0.85,0.56,3.66,0,0,0
21Day,28.86,1.85,1.11,85.47,0.74,12.95,0,16.65,0,0.74,0,0,4.07,1.48,23.68,5.18,5.18,32.93,11.1,71.41,0,0,5.18,0.37,39.96,58.83,1.48,0,0,32.93,9.99,0,1.11,5.18,1.11,1.48,1.85,0,0,14.8
3Month,0.52,2.7,1.35,34.53,0.31,0,1.04,1.56,5.2,7.28,0.1,0,61.89,8.63,3.74,17.27,2.18,10.3,12.59,13.52,4.16,0.1,2.08,2.39,1.14,0.42,1.35,1.04,0,0.83,1.98,0.1,20.49,0.21,0,0,0.31,3.22,5.51,9.15
22Month,0,3.83,1.64,15.44,0.27,0,0.82,2.32,1.23,15.99,7.52,0,190.49,5.74,7.52,17.9,0.68,1.64,13.8,14.21,0.55,4.1,1.23,0,0.96,0.27,1.5,0.68,0.68,0.68,0.55,0,5.06,1.23,0.41,0,0,0.14,0,4.65
