stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,11,0,571,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,11,0,0,0,0,4,63,0,0,2,0,0,0,0,0,0,0,0,0,0
72hpf,5.64,23.68,0,209.13,1.13,8.17,0,0,0,0,0,0,0,0,0.28,0,1.13,158.68,0.28,135.29,0,0.28,1.97,0,47.63,19.45,0,0.56,217.3,0.28,0,0,1.69,0.28,0.28,0.85,0,0,0
21Day,14.06,14.8,0.74,86.58,1.85,17.02,0,2.59,0,0.37,1.11,0.37,2.59,0.74,5.92,3.7,1.85,70.3,5.55,741.08,2.59,0,24.79,0,29.97,15.91,0.74,2.22,383.31,32.19,0,0,1.85,2.59,4.81,2.96,0,0,2.22
3Month,0.52,5.3,0.21,9.47,0,0,0.73,0.1,0.62,1.04,8.11,0.1,5.2,1.98,0,2.81,0.62,4.26,4.37,192.74,86.54,0.1,3.33,0.94,0.42,0,0,0.52,1.14,0.62,0.1,1.66,0,0,0,0.42,0.94,0.31,1.56
22Month,0,1.23,0.55,1.78,0,0,0.14,0,0,0,1.64,0.55,3.96,0.27,0.14,0.14,0,0.27,0.14,51.52,7.38,0.27,0.41,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0.14,0,0.14
