stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,1,0,15,1,0,0,0,0,0,0,1,0,0,0,0,2,0,2,84,0,0,0,3,1,38,0,0,4,0,0,0,0,0,0,0,0,0
72hpf,3.95,1.13,0,67.08,8.17,3.1,0,0,0,0,0,0,0,0,0,0,0.85,172.49,0.28,142.62,0,0,0.28,0.28,18.32,12.4,0.56,0.56,102.03,0.56,0,3.1,0,0,0.56,0,0,0
21Day,3.33,0,0.74,63.64,2.22,5.18,0,0.74,0,0.74,0,0,0.37,0,1.11,0.37,0.37,28.49,0.74,224.95,0.74,0.37,1.48,0,7.77,4.44,0.74,0,35.52,7.4,1.48,1.85,1.85,1.48,1.11,0,0,0.37
3Month,0.21,2.08,0.1,57.21,0.83,0,0.83,0,0.62,2.08,0,0,5.72,1.66,0,2.29,1.35,103.91,1.56,35.57,10.09,0,0.62,1.25,0.52,0,0.73,0,0.1,1.35,19.87,0.1,0,0,0.21,0.73,4.47,3.22
22Month,0,1.5,0.27,9.16,0,0,0.27,0,0,1.37,0.82,0,14.21,0.27,0.27,1.5,0.14,9.84,1.91,25.28,1.37,0.27,0.27,0,0.27,0.14,2.05,0.27,0,0,8.88,0.41,0,0,0.27,0.14,0,1.23
