stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,11,5,0,78,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,144,0,0,0,0,28,283,0,0,0,53,0,0,0,0,0,4,0,0,0
72hpf,15.78,3.66,0,35.79,2.82,4.51,0,0,0,0,0,0,0,0,0,0,1.69,5.92,0.56,132.19,0,0.28,0.85,0,124.58,25.37,0.56,1.41,0,109.08,0.28,0,3.38,0,0.28,10.71,0,0,0
21Day,18.13,0,0.37,25.16,0.37,6.29,0,1.11,0,0,0.74,0,0.37,0,0.37,1.48,0.37,7.03,1.11,140.96,0,0,1.85,0,57.35,7.77,0.37,0.74,0,166.49,5.92,0,0.37,1.11,0.37,2.59,0,0,1.85
3Month,0.42,0.31,0.31,14.04,0.31,0,0.1,0.1,0.21,0.1,1.98,0,7.39,0.62,0.1,5.82,0.1,1.04,1.04,27.98,8.63,0,0.73,0.94,0.83,0.21,0.42,0.42,0,0.1,0.52,0.42,0,0.1,0,0.1,2.81,0.31,0.42
22Month,0,0.68,0.41,9.02,0,0,0.14,0.14,0.14,0.41,0.96,2.19,7.65,0.41,0.55,11.75,0.14,0.55,0.68,22.41,0.41,0,1.64,0,0.41,0.14,0.41,0.27,0.14,0,0,0.14,0.27,0.27,0,0.14,0.55,0,0.27
