stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,1.41,0,0,1.13,0,0.28,0,0.28,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0
21Day,5.55,0.37,0.74,13.32,7.77,0,5.55,0,0.74,0,5.55,0,134.31,2.59,1.85,9.99,4.81,12.21,0,0,0.74,0,16.28,5.55,0.74,1.11,0,2.96,4.81,0.37,2.22,1.11,2.59,1.11,0,0,40.33
3Month,0,0.21,0.62,4.37,0,0.52,0.21,0.83,1.46,0,34.74,1.56,0.94,2.5,0.21,1.46,3.43,2.7,0.52,0,0.42,0.21,0.21,0,0.21,0.1,0,0,0.94,1.25,0,0,0,0,0.31,0.94,115.04
22Month,0,0.82,0.41,3.42,0,0.27,0,0.27,1.64,0.41,75.7,0.27,1.5,1.23,0.14,0.14,2.73,1.91,0,1.23,0.41,0,0,0.14,0,0,0.14,0,0.41,0.27,0.14,0,0,0,0,0,39.76
