stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,3,0,9,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,21,15,0,0,0,0,8,97,0,0,0,2,0,0,0,0,0,1,0,0,0
72hpf,3.1,2.54,0,6.76,0.28,1.41,0,0,0,0,0.28,0,0,0,0,0.56,0,1.97,7.61,1.13,13.25,0,0,0,0,25.65,26.78,0,0.56,0,14.09,0.56,0,5.07,1.41,0,1.41,0,0,0
21Day,4.44,0.74,0.37,17.39,0,2.96,0,1.85,0,0.37,2.22,0,0,0,1.11,5.18,0.37,1.11,7.4,6.66,21.46,0,0,2.96,0,11.1,8.14,0,0.37,0,4.44,3.33,0,2.96,0.37,0.37,0,0,0,2.22
3Month,0,1.98,0.73,26.63,0,0,0.31,0.21,0.1,3.12,7.18,0,0,28.92,9.67,0.83,5.93,1.14,8.32,9.78,5.82,1.87,0.1,1.14,0.83,0.83,0.21,1.35,0.52,0,0.21,1.14,7.8,0.21,0,0,0,1.04,2.18,7.91
22Month,0,2.46,0.41,5.74,0.27,0,0,0.41,0.14,0.82,12.85,5.74,0,58.62,3.42,2.19,7.24,0.41,1.5,9.29,5.19,0.27,2.6,0.82,0.14,0.41,0.55,1.23,0.96,1.91,0.14,0.14,6.97,1.5,0.41,0,0,0.14,0,2.87
