stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,340,0,5,0,1,0,3,0,0,0,0,1,0,0,0,0,1,6,12,0,0,0,0,1,41,0,0,0,6,0,0,0,0,0,0,0,0
72hpf,1.41,178.41,0,2.25,0,1.69,0,0.56,0,0,0,0.28,0,0,0.56,0.28,0.56,2.82,0.28,17.47,0,0,0.28,0,10.43,5.07,0.56,0.56,0,6.48,0,0,1.41,0,0.28,0,0,0
21Day,0.74,58.09,0,1.85,0,2.96,0,0.37,0,0,0.37,0,0.37,0,6.29,0.74,0.37,0.74,1.85,11.47,0,0,2.22,0,2.96,1.85,0,0,0,1.48,0.74,0,0,0.37,0,0.37,0,0.74
3Month,0,239.14,0.52,8.11,0.21,0,0.42,1.35,0.31,0.62,2.81,0,8.95,4.47,8.01,3.33,1.04,3.02,4.58,5.62,0.83,0,1.98,0.31,1.46,0.31,0.31,0.52,0,0.21,1.46,1.77,0.1,0,0.42,7.39,0.62,2.6
22Month,0,212.9,0.27,1.78,0,0,0.14,0.96,0,0.14,2.32,0.55,9.84,2.19,12.16,1.23,0,0.55,4.92,2.87,0,0.82,0.55,0,0.41,0,0.27,0.41,0.14,0.27,0.27,0.82,0.41,0.14,0.27,1.09,0,0.96
