stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,231.96,0.85,0,1.97,0.28,1.13,0,0,0,0,0,0,0,0,0,1.13,7.33,0.56,7.05,0,0.85,0.56,0.28,33.54,19.73,0,0.28,9.58,0,0,3.38,0,0.28,0.28,0,0,0
21Day,109.15,0.37,0,7.77,0,4.07,0,0.37,0.37,0,0,1.48,0,1.48,1.11,0,11.84,0.37,6.29,0,0,19.61,0,21.46,4.07,0,0.37,2.59,2.22,0,0.37,0.74,1.85,0.37,0,0,1.11
3Month,20.49,0.42,0.1,8.01,0.1,0,0.1,0.1,0.1,2.08,0,2.29,1.66,0.21,0.73,1.04,1.77,2.6,2.39,0.73,0,2.81,0.1,0,0,1.04,0.1,0,0.31,2.6,0.1,0,0,0,0.21,0.52,1.14
22Month,10.8,10.52,0,4.51,0.14,0,0,0.14,0.68,2.19,3.69,9.43,0.55,0.27,1.37,0.41,0.96,2.19,11.34,0.41,0.27,0.82,0,0.27,0,0.14,0.14,0,0,0.68,0,0,0,0.14,0.41,0,0.14
