stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,7,6,4,0,0,0,0,2,52,0,0,0,3,0,0,0,0,0,0,0,0,0
72hpf,1.97,0.85,0,1.69,0.85,2.25,0,0,0,0,0,0,0,0.28,0,1.41,16.07,0,6.2,0,0.56,0.28,0,31.85,18.6,0.56,0,0,7.89,0.28,0,2.25,0.85,0.28,0.56,0,0,0
21Day,4.44,0,0.37,11.47,0.37,7.77,0,2.22,0,0,0,1.85,0.37,1.48,0.74,1.48,4.81,0.74,12.58,0,0,1.11,0,11.47,8.14,0,0,0,2.96,1.48,0.74,0.74,0.74,0.74,0.37,0,0,1.48
3Month,0.1,4.58,1.25,32.56,0.83,0,0.52,0.62,5.3,6.24,0.1,42.86,4.68,1.35,22.68,5.2,9.88,6.24,13.83,3.33,0.52,6.03,2.7,1.98,0.42,3.74,1.35,0,0.83,1.14,20.6,0.52,0,0,0.21,4.89,12.79,6.03
22Month,0.41,3.14,1.37,9.98,0.55,0,0.41,0.41,2.05,9.02,4.92,64.23,3.55,1.64,20.63,0.82,2.05,6.29,9.57,0.27,2.73,1.64,0.14,1.64,0.27,2.46,1.09,0.27,0.27,0.41,2.46,1.5,0.82,0,0,0.55,0,2.05
