stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,23,11,0,102,6,0,0,1,0,0,2,0,6,1,0,0,1,9,44,74,244,0,0,0,1,111,1456,2,0,0,31,1,0,2,0,0,13,0,0,0
72hpf,76.1,18.32,0,77.23,34.39,53.55,0,4.51,0,0,1.69,0,0,1.41,0,2.54,0.28,32.98,255.35,12.4,280.16,0,7.33,6.48,6.76,3434.6,820.74,5.92,17.19,0,250.84,2.82,0.85,165.44,6.48,5.36,17.47,0,0,0
21Day,71.78,7.03,9.62,336.69,27.01,122.84,0,51.06,0,2.96,8.14,1.11,0,21.83,13.69,59.94,49.21,21.83,194.24,40.7,527.97,1.11,0.74,57.35,4.07,916.46,348.53,9.25,18.5,0,202.38,51.43,7.03,58.46,8.14,14.8,17.02,2.22,0.37,25.16
3Month,2.7,8.22,4.37,163.83,1.14,0,2.18,2.5,0.21,23.4,8.63,0.21,0,94.66,18.1,5.93,115.98,14.67,34.85,19.14,44.1,7.91,0.31,12.27,27.25,13.52,4.68,11.13,9.36,0,5.82,6.35,550.98,2.6,0,0.1,1.56,18.1,240.18,18.72
22Month,0.41,11.21,6.42,69.69,1.09,0,2.05,1.5,0,14.89,13.39,44.96,0,357.75,11.21,8.88,140.34,3.28,9.7,23.09,66.96,2.32,10.52,11.48,2.46,10.25,3.01,10.93,10.93,2.46,4.78,1.78,79.8,4.37,4.37,0,0.82,4.1,0.82,7.38
