stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,2,0,13,0,2,0,0,0,1,0,0,0,0,0,0,16,40,21,0,0,0,1,43,123,0,0,0,4,0,0,0,0,0,0,3,0,0,0
72hpf,1.41,2.25,0,5.07,1.13,8.17,0,0.56,0,0.56,0,0,0,1.13,0,3.38,21.42,4.51,10.15,0,1.41,0.28,0.28,60.6,25.08,0.56,0.56,0,9.86,0,0,0.56,3.38,0.28,0.28,4.51,0,0,0
21Day,4.07,2.22,2.22,27.75,0.74,21.09,0,9.25,0,3.33,0,2.96,0.37,5.18,2.96,1.48,10.73,13.32,18.13,0,0,2.96,0,22.2,14.43,0.37,1.11,0,9.25,3.7,0,2.22,2.59,0.37,0.74,1.48,0,0,1.85
3Month,0.31,1.98,1.87,25.69,0,0,0.42,0.73,3.54,15.19,0,51.18,16.02,1.25,9.57,2.6,6.55,25.8,7.18,1.87,0,2.6,1.46,1.14,0.62,1.87,1.25,0,0.52,1.46,0,40.77,0.83,0,0,0.21,4.16,36.93,8.53
22Month,0.14,1.91,1.91,9.7,0.14,0,0.55,0.82,1.91,41.54,4.92,110.96,10.11,2.87,13.66,0.41,1.09,36.9,6.01,0.14,2.19,1.64,0.14,0.96,0,1.91,3.01,2.32,0.27,0.55,0.14,6.56,1.78,0.55,0,0.14,1.09,0,4.37
