stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0,0,1.97,0,0.56,0,0,0,0,0,0,0,0,0,0,1.69,23.11,0,0,0,0,0,0,1.69,1.41,0,0,0,0.56,0,0,0.28,0,0,0,0,0,0
21Day,0.37,0,0,90.65,0,1.48,0,1.11,0,0,0,0,1.85,0,0.37,0.37,0.37,75.48,2.59,3.7,0,0,1.11,0,1.85,1.48,0,0,0,0.37,1.48,0.37,0,0.74,1.48,0.37,0,0,0.37
3Month,0.31,1.46,1.66,332.44,0,0,1.35,0.21,0.1,8.74,3.33,0,120.24,4.99,0.21,155.51,4.58,93.72,5.2,4.06,1.04,0.83,0.94,1.77,0.42,0.21,0.83,0.42,0,0.1,6.55,14.25,0.1,0.21,0,0.1,3.74,3.85,2.29
22Month,0.27,1.5,2.73,46.6,0.14,0,0.55,0.41,0,5.06,3.42,0.41,197.46,1.09,0.27,116.43,1.37,8.75,0.82,2.73,0.14,3.69,0.27,0,0.27,0,0.96,0.27,2.6,0,0.96,17.49,0.27,0.27,0,0,0.14,0,0.14
