stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,4,14,0,0,0,0,5,124,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,7.05,0.85,0,5.64,0.28,1.97,0,0.28,0,0,0,0,0,0.28,0,1.69,12.68,0.56,10.15,0,0.28,0,0,72.43,35.79,0.28,0.85,10.99,0.28,0,5.07,0.28,0.85,0.28,0,0,0
21Day,10.73,0.37,0.74,14.43,1.11,9.25,0,4.44,0,0.74,0.37,0.37,0,6.66,0.74,1.85,7.4,3.7,25.16,0,0,1.85,0,38.11,15.54,0.74,0.74,10.73,3.7,0.37,4.44,1.48,2.96,1.11,0,0,4.44
3Month,0.21,0.83,0.1,7.07,0,0,0.21,0.42,0.31,2.18,0,11.03,0.83,0.31,4.78,0.94,4.16,2.18,2.08,0.73,0.1,0.31,1.14,0.52,0.1,0.31,0.1,0.1,0.21,3.43,0.21,0,0,0,1.04,0.31,1.46
22Month,0,1.37,0.27,2.05,0,0,0.27,0.55,0.14,4.51,0.96,16.12,0.96,1.37,3.83,0.55,0.55,2.05,2.19,0,0.96,0.27,0,0.27,0.14,0.41,0.41,0,0,1.23,0.27,0.14,0,0,0.14,0,0.82
