stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,12,0,179,1,0,0,0,0,0,0,0,124,0,0,0,0,59,358,8,100,0,0,0,0,15,177,0,0,0,16,0,0,0,0,0,0,1,0,0,0
72hpf,9.3,10.99,0,224.35,5.92,5.92,0,0,0,0.28,0.85,0,0,0,0,1.13,0,52.14,628.8,2.25,127.68,0,0.56,4.23,0,112.46,58.62,0.85,0.56,0,147.12,0.85,0,0.56,39.18,0.28,0.28,8.17,0,0,0
21Day,21.09,11.47,2.22,1298.28,9.25,42.92,0,8.51,0.37,0.37,2.59,1.11,0,7.4,1.85,11.1,4.44,84.73,453.23,10.36,360.74,0.37,0,22.2,0.74,116.18,40.33,1.11,2.22,0,85.1,42.55,0,2.22,37.37,2.22,13.69,5.55,0.37,0,8.88
3Month,4.06,79.26,6.45,1598.01,5.1,0,6.97,0.62,3.74,22.36,32.56,4.26,0,98.5,35.05,3.22,44.94,74.06,618.49,25.38,417.52,96.84,1.25,19.66,8.95,14.56,4.16,7.8,3.85,0,8.11,18.83,0.21,41.09,9.36,0.21,0,5.2,26.73,13.52,23.82
22Month,2.6,71.74,29.52,433.32,1.64,0,7.38,1.23,1.91,28.29,16.81,107.95,0,274.26,5.74,5.47,187.35,23.5,162.61,13.66,350.78,13.94,7.11,12.85,0.55,8.88,4.24,8.88,3.83,2.32,3.28,3.01,0,21.45,23.78,2.46,0,2.87,3.55,0,12.16
