stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0.28,0,1.13,0.28,1.69,0,0,0,0.28,0,0,0,0.28,0,1.41,8.46,0.85,0.28,0,0,0.28,0,8.74,1.41,0,0.28,0,0.85,0.56,0,0.28,0.85,0.56,0,0.28,0,0,0
21Day,1.85,0,0.37,10.36,0,4.81,0,0.74,0,1.48,0,0,0.37,7.03,3.7,0.74,6.29,6.29,2.96,0,0,0,0,12.95,2.59,0.74,1.11,0,0.74,1.11,0,1.11,1.48,0.74,0.74,0.37,0,0,6.29
3Month,0.1,3.74,0.83,36.2,0.31,0,0.42,0.31,6.87,18.83,0,26.42,15.71,1.66,29.85,3.43,8.01,14.04,5.1,0.62,0.1,2.7,3.12,1.98,0.31,3.22,2.39,0,0.1,1.14,0.1,17.79,0.21,0,0,0.31,1.98,34.22,14.35
22Month,0.14,6.7,0.82,12.85,0.27,0,0.41,0,3.55,16.4,4.51,53.16,5.74,2.87,19.68,0.82,1.23,11.89,4.92,0.27,1.23,0.96,0.14,0.96,0,2.05,3.42,0.55,0.41,0.41,0,8.06,1.78,0.55,0,0.14,0.55,0,6.7
