stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,50,7,0,54,4,3,0,1,0,0,2,0,5,1,0,0,0,11,33,71,118,0,0,0,2,75,761,1,0,0,13,0,0,1,0,0,6,0,0,0
72hpf,83.71,22.27,0,52.99,15.5,21.14,0,6.76,0,0,1.97,0,0.28,1.69,0,6.76,0.56,98.93,126.55,20.86,141.77,0,39.18,6.48,7.05,671.64,476.89,3.1,8.17,0,108.51,12.68,2.25,54.68,7.89,5.64,21.14,0,0,0
21Day,127.65,12.21,7.4,307.83,9.99,111.37,0,96.94,0,2.59,3.7,0.74,0,17.39,3.7,66.23,26.64,33.67,101.01,45.14,225.32,0,0.37,34.04,3.33,210.52,200.16,6.29,10.73,0,91.02,28.12,8.14,34.78,8.51,16.28,6.66,0.37,0,21.09
3Month,2.7,9.67,6.87,149.16,1.14,0,2.91,5.1,0.21,17.16,27.88,0.21,0,218.96,22.05,9.78,109.74,25.38,49.41,44.62,39.53,6.76,0.42,11.65,17.27,10.82,2.7,14.46,8.32,0,1.77,8.43,189,2.39,0.31,0,0.83,18.72,11.34,41.92
22Month,1.37,11.75,11.34,50.56,0.82,0,2.87,3.69,0.14,11.62,52.06,27.06,0,402.3,11.07,25.01,104.95,4.1,11.75,74.61,35.8,1.23,10.11,7.11,1.78,6.01,0.96,10.8,15.44,3.28,1.37,1.37,49.33,5.74,5.47,0,0.41,2.6,0,14.35
