stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,3,1,93,0,0,0,0,0,0,0,0,1,0,0,0,0,7,7,3,87,0,0,0,0,141,182,7,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,52.42,8.17,0,45.38,7.05,45.38,0,1.13,0,0,0.56,0,0.56,0.85,0,0.85,0,17.19,102.59,9.02,91.04,0,2.25,3.95,0.85,5028.17,233.65,7.89,15.22,0,81.17,0.56,0,45.1,3.95,2.82,6.2,0,0,0
21Day,17.76,2.22,1.11,56.98,3.33,37.37,0,3.7,0,0,0.74,0,0,5.55,1.48,11.1,5.18,4.44,38.11,8.14,35.89,0.37,0.37,5.55,0,1289.4,42.92,4.07,5.92,0,19.61,36.63,0,8.51,4.07,10.73,1.85,0.37,0,4.44
3Month,0.21,1.04,0.21,22.88,0.21,0,0,0,0,0.42,1.04,0,0,11.23,1.25,1.14,6.03,3.02,7.49,1.66,4.37,0.62,0,0.52,0.83,14.77,0.94,4.99,0.94,0,0.1,0.94,4.37,0.1,0.21,0,0.62,0.31,0.94,5.2
22Month,0,7.52,0.82,11.07,0.14,0,0.14,0,0.14,0.41,1.78,1.91,0,30.06,0.82,0.82,6.83,0.27,1.23,1.78,2.87,0,1.78,0.82,0,5.06,0.55,4.37,0.41,0.27,0,0.41,5.19,0.41,0.55,0,0.14,0,0,1.23
