stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,6,0,0,0,0,6,80,1,0,1,0,0,0,0,0,1,0,0,0
72hpf,8.17,1.13,0,5.64,2.82,10.71,0,0,0,0,0.28,0,0,0,0,0.85,0,1.97,12.97,1.69,15.5,0,0,0,0,848.64,109.08,2.54,0.56,16.07,0.28,0.56,15.22,6.2,2.82,1.69,0,0,0
21Day,3.33,0.37,0.37,9.62,1.11,15.54,0,1.48,0,0.37,0.37,0,0,0.37,0,3.33,0.37,0.74,2.96,2.96,7.03,0,0,0.37,0,162.79,21.83,2.96,1.48,3.33,3.33,1.11,4.81,5.55,6.66,0.37,0,0,1.85
3Month,0.21,0.1,0.21,3.54,0.42,0,0.1,0,0.21,0.83,0.62,0,0,4.16,0.83,0.52,1.14,0,1.87,0.94,3.33,0.21,0.21,2.5,0.42,12.59,1.04,9.36,1.98,0,1.04,50.76,0.62,0.73,0,0.31,0.21,3.43,3.02
22Month,0,0.27,0.14,1.91,0,0,0.14,0.14,0,0.14,1.91,0.41,0,4.65,0.55,0.96,0.41,0,0.27,1.64,1.91,0,0,0.68,0,6.56,0.82,6.83,2.87,0,0,11.21,1.23,4.92,0,0,0,0,0.96
