stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,0,0,0.37,27.01,0,1.11,0,0,0,0,0,0,1.48,0,1.11,1.11,4.07,5.92,23.31,1.48,0,0,0,0,0.74,1.11,0,0,0,0.37,0.74,0,0,0,0,0,0,0.74
3Month,0.21,2.08,6.76,94.45,0.21,0,1.04,0,0,41.81,4.58,0.42,11.03,19.14,0.94,154.36,3.12,9.47,56.48,6.66,0.94,0.21,1.46,1.25,1.04,0.1,2.6,0.73,0,0.1,1.35,2.18,0,0,0.1,2.08,1.87,24.03
22Month,0.82,38.26,8.2,140.2,0,0,3.14,0.68,0.82,18.86,10.93,4.1,131.59,10.93,5.19,185.16,2.32,39.08,74.75,68.6,0.55,7.93,6.83,0.14,1.23,0,4.51,1.78,0.55,0.68,2.05,0.96,2.87,0.68,0.27,16.53,0,38.13
