stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0.28,0.56,0,0,0,0,0,0,0,0,0,0,0.28,0,0.28,0.56,0,0.56,0,0,1.41,3.66,0,0,0,0,0,0,0,0.28,0,0,0,0,0
21Day,0,0,0,0.74,0,0,0,0,0,0,0,0,8.14,0,0,0,0,0,0,1.85,0,0,0,0,1.85,1.48,0,0,0,0.74,0.74,0,0,0.37,0,0,0,0,0
3Month,1.98,5.62,21.22,73.02,0.42,0,9.36,0.62,0.21,10.61,18.83,1.04,3736.5,28.6,2.08,76.56,16.12,23.2,15.81,29.75,5.93,8.01,15.08,9.47,2.81,0.83,5.41,6.03,0,1.46,68.24,0.21,15.19,1.98,0.21,0.31,9.36,8.32,18.52
22Month,2.05,10.25,10.39,31.57,0.14,0,25.42,0.96,0.41,8.61,24.87,5.06,5641.44,10.11,3.55,42.77,2.73,3.96,27.88,34.98,1.09,126.95,8.47,0.14,2.19,0.14,3.42,9.29,3.28,1.37,11.48,0,4.65,3.14,1.64,0.14,2.19,0,18.17
