stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,3,0,0,0,0,3,18,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,1.13,0,0,2.82,0,188.27,0,0.56,0,0,0,0,0,0,0,0,0.28,2.82,0,3.38,0,0,0,0,14.66,4.23,0,0,1.97,0.56,0.28,0.28,0.28,0,0,0,0,0
21Day,0.74,0,0,1.48,0.74,157.98,0,25.9,0,0,0,0,0.37,0.37,0.74,0,0,1.48,0.37,1.48,0,0,0.37,0,5.92,2.59,0,0,1.11,1.48,0,0.74,0,1.48,0,0,0,0.37
3Month,0.31,0.62,0.1,3.22,0,0,4.16,2.18,0.1,0.31,0.31,0,3.43,1.25,0.21,1.46,0.62,1.35,1.98,1.56,0.31,0,0.21,2.39,6.55,0.21,0.62,0.21,0.1,0.31,7.8,0,0,0,0.1,1.04,2.39,0.73
22Month,0,1.91,0,2.05,0,0,3.28,1.5,0,0.14,1.5,0.82,14.07,0.27,0.14,1.64,0,0.27,1.64,3.28,0.14,0.96,0.41,0,1.09,0,0.41,0.27,0,0,3.01,0,0.27,0,0,0,0,0
