stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,441,246,0,1707,36,20,0,13,0,0,5,1,92,6,0,4,1,185,483,743,2055,0,3,1,21,748,13940,12,0,0,278,1,0,0,0,0,0,69,0,0,0
72hpf,425.87,277.34,0.85,1032.69,188.27,157.55,0,8.17,0,0.85,13.81,1.13,0.85,9.58,0,26.21,1.97,338.5,2465.61,85.4,2431.22,0,110.77,76.38,32.41,1987.59,3674.45,24.52,53.83,0,2344.41,29.31,0,1.41,863.3,16.35,8.74,156.14,0,0,0.56
21Day,781.04,187.58,79.18,3311.01,95.83,327.81,0,102.49,0.37,24.05,71.04,6.29,0,192.02,50.69,482.09,98.42,175.37,1830.32,452.12,4493.49,8.88,5.92,451.38,9.25,896.85,1526.2,35.15,77.33,0,1657.91,376.65,0,3.7,278.23,42.92,112.48,74,14.8,0,310.79
3Month,43.58,530.9,194.2,4116.16,22.16,0,52.84,32.04,22.88,584.37,1111.32,10.4,0,5749.23,1037.78,95.49,1640.56,342.11,1805.42,908.28,2279.12,610.16,46.5,286.88,302.17,83.53,40.77,166.64,89.66,0,113.9,246.42,3.85,308.41,59.19,1.87,0.1,25.28,469.64,178.08,778.98
22Month,23.91,1064.09,189.26,1976.63,16.94,0,115.2,37.99,7.79,273.03,1360.07,733.53,0.14,11252.94,614.51,193.09,1722.06,93.88,433.18,1061.77,2622.71,107.68,732.71,226.43,29.11,85.27,31.57,163.84,106.86,32.39,92.1,61.08,0.14,41.27,184.89,32.39,0.14,14.48,111.92,0.14,401.89
