stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,13,3,0,19,0,2,0,0,0,0,0,0,13,0,0,0,0,1,7,12,32,0,0,0,0,11,184,1,0,0,3,0,0,0,0,0,1,0,0,0
72hpf,6.2,1.41,0,4.51,2.82,0,0,0,0,0,0.28,0,0.28,0,0,0.85,0,6.2,13.81,0.56,16.63,0,2.82,0.28,2.54,27.62,29.03,0.56,0,0,9.3,1.97,0,2.82,1.41,0.56,1.13,0,0,0
21Day,17.76,1.48,2.96,41.07,0.74,15.54,0,20.72,0,0.74,0.74,0,0,2.22,1.11,9.62,2.59,2.22,18.87,5.18,48.47,0,0,5.55,1.85,20.35,26.27,0,0.37,0,14.06,5.55,3.7,8.14,2.59,2.59,2.59,0.37,0,2.96
3Month,0.21,3.22,1.25,33.91,0.42,0,0.73,1.04,0,4.78,5.2,0,0,66.99,9.99,3.43,9.67,4.99,14.77,7.07,19.66,5.2,0.1,3.12,30.37,1.35,0.62,3.12,3.43,0,0.52,2.81,111.61,0.83,0.21,0,0.21,4.68,7.7,7.18
22Month,0,2.6,2.6,12.98,0.27,0,0.68,0.82,0.14,1.64,6.83,6.7,0,169.86,5.47,7.11,11.89,0.68,3.01,10.39,17.76,0.55,2.32,2.6,2.19,0.96,0.27,2.32,2.05,0.14,0.27,0.27,19.95,1.09,0.96,0,0.14,0.68,0,2.73
