stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,6,0,43,0,1,0,1,0,0,0,0,8,0,0,0,0,8,18,17,45,0,0,0,2,34,282,1,0,8,0,0,0,0,0,0,0,0,0,0
72hpf,9.58,7.05,0,23.39,6.48,7.61,0,0.56,0,0,0.85,0,0,0,0,2.25,0,7.61,72.15,5.07,46.22,0,1.13,1.41,0.56,166.01,85.96,2.82,1.41,53.83,0.56,0,0,23.39,0.56,0.85,3.1,0,0,0
21Day,12.58,3.7,2.59,68.82,4.07,21.09,0,8.88,0,0.37,2.59,0,0,2.22,2.22,21.83,4.07,10.36,65.49,16.28,59.57,0,0.37,11.1,0.37,48.84,37,2.96,4.07,31.45,7.03,0,1.11,5.55,1.85,4.44,3.7,0,0,13.32
3Month,0.52,10.19,3.74,105.99,1.46,0,2.39,1.77,0.52,20.39,30.16,0.31,0,143.13,31.73,8.95,44.52,8.63,26.63,44.21,52.32,18.31,0.21,14.98,5.93,6.03,1.14,8.22,4.68,4.06,4.78,0.21,34.12,1.35,0.1,0,0.31,11.03,10.19,45.66
22Month,0.14,7.38,2.87,24.87,0.82,0,1.23,1.78,0.14,7.11,38.95,23.64,0,112.74,11.48,6.56,32.52,2.32,4.24,39.22,27.74,1.37,2.05,5.06,0.27,2.05,0.27,6.29,2.46,1.09,0.41,0,6.01,3.69,1.64,0,0.55,1.09,0,11.48
