stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,7,5,0,24,3,1,0,0,0,0,0,0,2,1,0,0,0,6,9,11,37,0,0,0,0,9,251,0,0,0,9,0,0,0,0,0,3,0,0,0
72hpf,11.27,4.79,0,17.47,9.3,7.05,0,0.85,0,0,0,0,0,0,0,1.41,0,10.71,23.68,2.54,61.72,0,1.41,2.82,1.13,187.99,116.97,1.97,5.07,0,69.62,1.69,0.28,10.99,0.56,1.97,5.92,0,0,0
21Day,31.45,1.48,1.11,37.74,5.55,9.25,0,5.18,0,0,2.22,0.37,0,1.85,0.37,10.73,2.96,4.44,15.54,11.1,82.14,0,0.37,10.36,0.74,93.98,51.8,1.48,4.44,0,29.23,6.29,1.85,12.95,1.85,5.92,1.48,0,0,1.48
3Month,1.87,3.54,6.24,95.9,1.04,0,1.25,0.73,0.1,9.67,11.96,0.21,0,37.76,12.69,1.87,64.8,4.26,14.67,20.8,36.51,13.31,0,8.95,4.58,7.59,1.04,5.93,11.86,0,3.54,3.33,76.45,2.18,0,0,0.42,6.24,17.37,11.44
22Month,0.68,5.33,10.25,25.83,0.27,0,1.09,0.68,0.14,7.65,23.78,14.76,0,95.52,7.38,3.28,56.3,0.96,3.83,35.67,21.32,0,1.78,3.96,0.41,4.1,0.68,4.24,3.42,6.83,1.5,0.55,20.77,2.05,0.96,0,0.27,1.09,0,6.42
