stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,44,1,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,6.48,1.69,0,44.81,1.69,10.15,0,0,0,0.56,0,0,0,0,0.28,0.28,3.1,599.21,3.1,16.63,0,0.56,0,0,83.99,36.64,0,0.28,15.78,0.28,0.28,6.76,0.28,0,2.25,0,0,0
21Day,5.55,0.37,1.11,250.48,0.74,11.84,0,2.22,0.37,1.11,0,0,3.33,0,2.22,2.22,4.07,156.13,2.96,17.02,0,0.37,4.44,0.74,15.54,3.7,0.37,1.48,4.81,7.77,2.59,0.74,1.11,4.07,0.37,0,0,1.11
3Month,0.21,0.42,0.73,81.34,0.21,0,0.1,0.1,0.62,1.35,0,0,8.43,1.56,0,3.33,2.29,5.41,1.87,1.66,0.42,0,0.52,6.03,0.42,0,0.21,0.1,0.1,0.83,32.04,0.1,0,0,0.21,1.35,4.89,1.56
22Month,0,0.55,0.68,14.62,0,0,0.14,0,0.41,1.5,0.68,0,15.17,0.41,0,1.64,0.14,1.23,1.78,2.32,0.14,0.14,0.14,0,0.41,0,0.14,0,0.14,0.41,12.85,0.14,0.14,0,0,0,0,0.68
