stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,11,19,0,67,0,1,0,1,0,0,0,0,0,0,0,0,5,26,9,67,0,0,0,0,27,469,1,0,0,9,0,0,0,0,0,0,0,0,0
72hpf,18.88,12.4,0,36.92,4.23,21.98,0,1.97,0,0.28,0,0,0,0,0.56,0,13.81,78.92,9.58,56.93,0,3.66,1.41,1.13,279.88,218.43,1.13,3.1,0,61.72,0.56,0.28,45.94,0.28,1.13,5.36,0,0,0
21Day,18.13,4.07,2.59,119.14,2.96,37.74,0,9.62,0,1.11,0.74,0,1.85,0.74,3.33,4.07,4.44,84.73,12.95,86.95,0.37,0.37,8.51,0.37,53.28,54.76,2.22,2.96,0,33.3,9.25,0.74,18.13,1.48,4.07,1.11,0.74,0.37,1.11
3Month,1.25,16.54,2.29,207.1,0.62,0,2.5,4.58,0.52,30.37,8.95,0.83,85.92,8.01,1.14,34.95,8.11,104.85,32.45,45.14,9.36,0.52,11.13,5.72,4.99,2.39,4.68,3.02,0,3.74,4.78,109.32,1.46,0,0,0.94,13.31,65.11,3.85
22Month,0.55,25.42,3.42,54.11,0.41,0,1.78,5.47,0.41,16.12,8.2,10.11,147.17,1.5,1.78,42.36,1.91,21.45,18.99,47.83,2.32,2.87,7.11,0.14,1.91,1.64,2.73,4.78,1.64,2.32,0.68,17.08,5.19,0.55,0,0.68,2.6,0.14,0.96
