stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,5,0,0,2,0,0,0,0,0,0,0,0,0
72hpf,1.69,1.69,0,3.66,0.56,0.28,0,0,0,0,0,0,0,0,0,0,2.25,0,6.2,0,0,0,0,12.68,4.51,0,0,10.15,0,0,2.54,0.56,1.13,1.13,0,0,0
21Day,4.44,1.48,0.37,17.02,0.37,1.48,0,0.37,0,0,0,0.37,0,0.37,0.74,0,1.48,0,63.64,0,0,9.25,0,12.58,2.96,0.37,2.96,5.92,4.07,0,1.11,5.92,30.71,1.48,0.74,0,0.37
3Month,0.62,1.87,0,7.28,0.1,0,0.21,0,0.1,1.04,0.21,2.81,0.52,0.1,0.94,0.31,3.22,0.42,26.94,11.03,0,1.66,0.31,0.62,0,0.21,0.94,2.7,0.1,8.11,0.1,0,0,0.21,3.12,15.19,0.94
22Month,0.27,1.64,0.14,0.68,0.14,0,0.27,0,0.14,0.68,0.82,6.15,0.27,0,0.41,0,0.41,0.14,15.99,0.41,0.41,0.41,0.14,0.55,0,0,2.46,1.09,0,0.68,0.27,0,0,0,0,0,0
