stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0.28,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0.28,0,0,0.56,0,0,0,0.28,1.13,0.56,0,0,1.13,0,0,0.56,0,0,0,0,0,0
21Day,0.37,0.37,3.33,6.66,0,3.7,0,0,0,0,0,3.7,0.74,1.11,126.91,0.37,2.22,0.74,5.92,0,0,1.48,1.48,6.29,1.48,0,0.37,2.22,5.18,0,0.74,1.48,1.48,0.37,0,0,0.74
3Month,0.21,1.98,9.57,9.57,0.21,0,1.46,0.1,7.8,2.29,0.1,114.52,2.5,0.31,407.64,0.62,2.91,1.98,3.43,0.83,0,0.73,17.16,0.42,0.21,0.83,0.52,0.21,4.06,7.91,0.1,0,0,0,0.73,3.85,2.18
22Month,0,2.32,8.2,1.09,0,0,0.27,0,8.34,0.96,0.41,41.4,0.27,0.27,326.73,0.14,0,0.68,1.23,0,0.55,0.55,0.27,0.14,0,0.55,0.82,0.14,0.68,1.23,0.27,0,0,0,0.14,0,0.27
