stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,1.13,0,0,1.13,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,1.85,0.37,1.48,5.18,0.37,4.07,0,1.48,0,0.74,0,0,70.67,0,2.59,1.48,0.74,1.85,2.22,10.73,0,0.37,2.22,0,7.4,2.22,0.37,0,0,2.96,4.81,0,1.48,0.37,2.22,0.37,0,0,0
3Month,1.46,7.28,15.19,87.89,0.73,0,13.83,1.04,0.21,15.6,26.94,0.62,3587.13,31,3.02,91.33,17.89,34.12,21.74,37.24,7.91,10.71,18.83,8.84,4.58,1.35,5.1,6.87,0,1.14,66.88,30.69,1.56,0.1,0,0.31,11.23,14.77,23.3
22Month,3.69,19.68,17.08,40.31,0,0,24.32,0.96,0.14,9.98,36.08,8.88,7266.06,13.66,5.6,64.91,4.1,4.24,27.88,46.19,3.69,210.99,12.98,0.82,1.78,0.68,4.24,11.62,7.11,2.6,13.12,11.21,4.78,4.65,0,0.14,2.32,0.14,14.21
