stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,2,0,15,0,0,0,2,0,0,1,0,0,0,0,0,2,10,32,41,0,0,0,0,9,281,1,0,0,4,0,0,0,0,0,2,0,0,0
72hpf,6.76,6.48,0,34.1,3.38,36.64,0,1.13,0,0,0.28,0,0.28,0,2.54,0,14.94,112.18,3.66,62.01,0,4.51,1.69,0.28,115.28,118.66,1.41,0,0,55.81,2.25,0.85,10.43,2.54,3.38,7.89,0,0,0
21Day,29.6,3.33,1.85,176.48,2.22,43.66,0,13.69,0,1.48,3.7,0,8.14,1.11,45.14,2.96,7.4,102.12,16.65,132.83,0.37,0,16.28,0,96.2,72.52,5.18,2.22,0,76.22,16.65,4.07,4.07,7.03,12.58,7.4,0,0,31.82
3Month,0.42,7.91,1.46,101.83,1.04,0,1.04,1.14,0.42,11.44,18.83,0,66.67,14.25,6.87,32.97,4.47,37.65,17.89,30.37,7.28,0.21,4.78,6.24,8.43,1.56,8.11,0.83,0,2.7,4.37,84.36,1.46,0,0,0.94,15.5,4.68,63.14
22Month,0.27,5.88,1.91,35.26,0.96,0,0.96,1.37,0.27,5.74,28.15,3.28,141.43,6.83,11.48,32.8,1.23,11.48,19.81,22,1.09,4.78,3.14,0.55,7.79,0.82,5.74,2.46,1.91,1.09,1.23,18.86,5.74,1.64,0.14,0.55,1.23,0,23.23
