stage,Endothelial_cell,Epithelial_cell,Goblet_cell,Hepatocyte,Immune_cell,Intestinal_bulb_cell,Macrophage,Muscle_cell,Nephron_cell,Pancreatic_cell,Primordial_germ_cell,Spermatocyte
3Month,0.1,0.1,0.1,0.42,0.1,0.1,0.1,0.1,0.1,0.1,0.62,3.12
22Month,0,0,0,0,0,0,0,0,0,0,0.41,0
