stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,8,0,0,0,0,0,3,13,1,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.85,0,0,1.41,0,0.28,0,0,0,0,0,0,0,0,0.56,0,0.28,16.35,0.56,0.56,0,0,0,0,5.36,1.97,0,0,1.13,0,0,0.28,0.28,0,0,0,0,0
21Day,2.59,0,0,15.54,0,2.59,0,0.37,0.37,2.59,0,0,0,0,3.7,1.11,0.37,19.98,4.07,5.18,0,0,0.37,0,4.07,2.59,0.37,0.37,2.22,0.74,0,0.37,0,1.11,0,0,0,0.74
3Month,0,0.62,0.83,11.96,0.1,0,0.1,0,1.35,5.51,0,0,10.19,3.22,0.42,3.85,0.31,4.16,8.74,1.77,0.42,0,0.94,0.1,0.42,0.21,0.1,0,0,0.42,1.66,0,0,0,0.1,0.62,0.94,1.14
22Month,0,0.27,0.41,3.01,0,0,0,0.14,0.68,10.66,0.82,0,19.13,1.78,1.23,2.87,0.14,1.5,7.65,1.23,0.14,0.55,0.14,0,0.14,0.14,0.27,0,0.14,0.14,0.41,0.27,0.14,0.14,0,0.27,0,0.82
